"Hand #","Hole Card 1","Hole Card 2","Flop Card 1","Flop Card 2","Flop Card 3","Turn","River","BB","Date","Position","F Act","R Act","T Act","Bet F","Bet R","Bet T","Bet PF"
"4108690109","34","42","50","28","8","11","6","false","2021/04/26  7:09 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4108689907","26","11","0","0","0","0","0","false","2021/04/26  7:08 pm","SB","","","","$0.00","$0.00","$0.00","$0.05"
"4108689826","13","21","0","0","0","0","0","false","2021/04/26  7:08 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4108689519","13","28","38","19","3","10","0","false","2021/04/26  7:07 pm","BTN","C","","F","$0.13","$0.00","$0.00","$0.12"
"4108689393","50","34","4","32","38","14","7","false","2021/04/26  7:07 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4108689331","33","46","45","13","47","5","0","true","2021/04/26  7:07 pm","BB","B","","B","$0.12","$0.00","$0.00","$0.15"
"4108689260","31","16","0","0","0","0","0","false","2021/04/26  7:07 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4108688934","31","30","0","0","0","0","0","false","2021/04/26  7:06 pm","CO","","","","$0.00","$0.00","$0.00","$0.15"
"4108688758","8","41","49","30","34","7","4","true","2021/04/26  7:06 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4108688732","34","45","40","21","18","3","3","false","2021/04/26  7:06 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4108688470","50","46","0","0","0","0","0","false","2021/04/26  7:05 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4108688409","20","29","50","19","27","0","0","false","2021/04/26  7:05 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4108688177","24","2","0","0","0","0","0","false","2021/04/26  7:04 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4108688175","35","46","0","0","0","0","0","false","2021/04/26  7:04 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4108688129","38","36","26","5","18","3","12","false","2021/04/26  7:04 pm","EP","C","F","C","$0.30","$0.00","$0.30","$0.55"
"4108688019","34","18","0","0","0","0","0","true","2021/04/26  7:04 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4108688014","11","23","0","0","0","0","0","false","2021/04/26  7:04 pm","BTN","","","","$0.00","$0.00","$0.00","$0.05"
"4108687581","26","5","44","2","38","8","0","false","2021/04/26  7:03 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4108687467","10","2","37","22","14","3","10","false","2021/04/26  7:03 pm","SB","X","XC","XC","$0.00","$0.10","$0.10","$0.05"
"4108687454","37","28","34","24","33","4","2","false","2021/04/26  7:03 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4108687202","30","15","0","0","0","0","0","false","2021/04/26  7:02 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4108687168","38","43","26","47","30","0","0","false","2021/04/26  7:02 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4108686914","9","28","0","0","0","0","0","false","2021/04/26  7:02 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4108686814","35","28","0","0","0","0","0","false","2021/04/26  7:02 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4108686658","21","3","9","14","19","9","8","true","2021/04/26  7:01 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4108686488","51","19","52","50","3","0","0","false","2021/04/26  7:01 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4108686460","52","26","8","32","13","10","12","false","2021/04/26  7:01 pm","SB","BC","","","$1.38","$0.00","$0.00","$0.50"
"4108686287","11","45","0","0","0","0","0","true","2021/04/26  7:00 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4108686110","38","5","21","16","31","12","0","false","2021/04/26  7:00 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4108685969","50","32","38","10","20","0","0","false","2021/04/26  7:00 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4108685954","10","2","49","13","19","3","7","false","2021/04/26  7:00 pm","SB","BC","B","X","$0.24","$0.59","$0.00","$0.15"
"4108685473","20","28","48","41","52","8","5","true","2021/04/26  6:59 pm","BB","X","B","B","$0.00","$0.00","$0.06","$0.05"
"4108685410","22","44","51","29","11","4","11","false","2021/04/26  6:59 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4108685266","24","23","49","5","4","9","0","false","2021/04/26  6:58 pm","MP","C","","F","$0.55","$0.00","$0.00","$0.25"
"4108685259","22","14","0","0","0","0","0","false","2021/04/26  6:58 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4108685043","25","36","0","0","0","0","0","false","2021/04/26  6:58 pm","MP","","","","$0.00","$0.00","$0.00","$0.05"
"4108685028","42","41","22","51","18","5","11","false","2021/04/26  6:58 pm","BTN","C","X","C","$0.16","$0.00","$0.31","$0.15"
"4108684718","48","28","37","41","6","2","7","false","2021/04/26  6:57 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4108684641","33","45","25","6","38","7","10","false","2021/04/26  6:57 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4108684624","8","16","33","3","36","11","0","false","2021/04/26  6:57 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4108684430","11","21","0","0","0","0","0","false","2021/04/26  6:56 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4108684291","47","31","0","0","0","0","0","false","2021/04/26  6:56 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4108684031","33","41","0","0","0","0","0","true","2021/04/26  6:56 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4108683985","38","31","24","39","33","2","8","true","2021/04/26  6:55 pm","BB","X","XF","BC","$0.00","$0.00","$1.96","$0.25"
"4108683755","32","1","0","0","0","0","0","false","2021/04/26  6:55 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4108683665","8","30","25","34","26","14","11","false","2021/04/26  6:55 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4108683594","11","48","0","0","0","0","0","false","2021/04/26  6:55 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4108683561","8","6","36","15","47","6","4","false","2021/04/26  6:54 pm","BTN","B","X","B","$0.22","$0.00","$0.95","$0.20"
"4108683365","6","29","0","0","0","0","0","false","2021/04/26  6:54 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4108683174","11","14","13","17","50","0","0","false","2021/04/26  6:54 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4108683078","39","36","18","50","26","8","0","false","2021/04/26  6:53 pm","MP","C","","B","$0.20","$0.00","$0.00","$0.15"
"4108682743","13","31","34","25","35","8","9","true","2021/04/26  6:53 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4108682539","6","30","0","0","0","0","0","false","2021/04/26  6:52 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4108682513","19","44","0","0","0","0","0","false","2021/04/26  6:52 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4108682425","45","1","0","0","0","0","0","false","2021/04/26  6:52 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4108682415","39","14","22","20","30","12","2","false","2021/04/26  6:52 pm","SB","BF","","","$0.05","$0.00","$0.00","$0.05"
"4108682297","35","5","0","0","0","0","0","true","2021/04/26  6:52 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4108682226","18","30","32","11","49","0","0","true","2021/04/26  6:52 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4108682179","44","3","24","36","35","9","10","false","2021/04/26  6:52 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4108682102","11","1","0","0","0","0","0","false","2021/04/26  6:51 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4108682020","51","7","26","30","1","7","0","false","2021/04/26  6:51 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4108681909","10","42","0","0","0","0","0","false","2021/04/26  6:51 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4108681779","16","2","0","0","0","0","0","false","2021/04/26  6:51 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4108681615","4","3","43","17","16","9","0","false","2021/04/26  6:50 pm","SB","B","","B","$0.13","$0.00","$0.00","$0.45"
"4108681470","38","9","28","11","23","0","0","false","2021/04/26  6:50 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4108681399","38","45","4","39","34","11","8","false","2021/04/26  6:50 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4108681364","21","16","0","0","0","0","0","true","2021/04/26  6:50 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4108681137","51","18","31","45","1","9","13","false","2021/04/26  6:49 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4108680999","13","41","49","44","42","4","13","false","2021/04/26  6:49 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4108680775","23","45","51","47","37","4","12","false","2021/04/26  6:48 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4108680502","25","49","23","48","9","4","8","false","2021/04/26  6:48 pm","SB","B","","BCF","$0.16","$0.00","$1.40","$0.15"
"4108680461","46","45","0","0","0","0","0","false","2021/04/26  6:48 pm","SB","","","","$0.00","$0.00","$0.00","$0.15"
"4108680405","10","16","0","0","0","0","0","false","2021/04/26  6:48 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4108680243","22","8","0","0","0","0","0","false","2021/04/26  6:47 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4108680161","48","32","18","23","19","2","14","true","2021/04/26  6:47 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4108680107","48","27","0","0","0","0","0","false","2021/04/26  6:47 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4108680031","49","45","46","8","15","14","7","true","2021/04/26  6:47 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4108680022","50","44","13","52","46","4","13","false","2021/04/26  6:47 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4108679819","24","9","0","0","0","0","0","false","2021/04/26  6:46 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4108679762","12","22","0","0","0","0","0","false","2021/04/26  6:46 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4108679747","36","35","26","17","44","0","0","false","2021/04/26  6:46 pm","EP","XF","","","$0.00","$0.00","$0.00","$0.31"
"4108679394","45","14","3","19","24","11","0","false","2021/04/26  6:45 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4108679228","50","16","46","11","31","4","4","true","2021/04/26  6:45 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4108679164","5","28","19","3","10","8","14","false","2021/04/26  6:45 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4108679056","8","46","47","18","15","12","7","false","2021/04/26  6:45 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4108679024","36","8","14","10","6","0","0","false","2021/04/26  6:45 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4108678867","50","4","0","0","0","0","0","false","2021/04/26  6:44 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4108678866","38","4","26","45","5","0","0","false","2021/04/26  6:44 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4108678802","8","29","0","0","0","0","0","false","2021/04/26  6:44 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4108678727","23","5","11","28","15","14","0","false","2021/04/26  6:44 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4108678466","31","17","30","38","51","2","0","false","2021/04/26  6:43 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4108678449","12","8","35","31","46","12","2","false","2021/04/26  6:43 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4108678283","6","28","16","7","47","13","0","false","2021/04/26  6:43 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4108678277","8","3","29","1","11","0","0","false","2021/04/26  6:43 pm","SB","XR","","","$0.15","$0.00","$0.00","$0.05"
"4108678011","10","48","20","51","33","4","0","false","2021/04/26  6:42 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4108677996","46","33","0","0","0","0","0","false","2021/04/26  6:42 pm","CO","","","","$0.00","$0.00","$0.00","$0.05"
"4108677731","13","33","41","49","8","3","5","true","2021/04/26  6:42 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4108677506","8","41","40","14","4","3","7","true","2021/04/26  6:41 pm","BB","F","","","$0.00","$0.00","$0.00","$0.05"
"4108677433","16","40","24","2","17","7","6","true","2021/04/26  6:41 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4108677349","22","46","0","0","0","0","0","false","2021/04/26  6:41 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4108677237","12","33","1","49","25","9","0","false","2021/04/26  6:41 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4108677110","50","2","31","32","30","5","7","false","2021/04/26  6:41 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4108676874","47","27","2","24","15","3","2","false","2021/04/26  6:40 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4108676844","52","24","22","28","4","13","0","false","2021/04/26  6:40 pm","MP","B","","B","$0.12","$0.00","$0.00","$0.17"
"4108676800","21","20","51","13","24","3","5","false","2021/04/26  6:40 pm","EP","B","X","B","$0.20","$0.00","$0.80","$0.16"
"4108676641","33","29","23","36","13","6","10","false","2021/04/26  6:39 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4108676587","35","9","8","21","6","2","0","false","2021/04/26  6:39 pm","SB","B","","B","$0.12","$0.00","$0.00","$0.15"
"4108676266","9","29","47","24","20","8","9","false","2021/04/26  6:39 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4108676248","25","27","14","35","1","11","3","false","2021/04/26  6:39 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4108676212","22","28","0","0","0","0","0","true","2021/04/26  6:39 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4108675904","33","16","18","47","48","0","0","false","2021/04/26  6:38 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4108675889","48","17","11","6","9","11","14","false","2021/04/26  6:38 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4108675881","39","52","4","7","35","10","14","false","2021/04/26  6:38 pm","CO","","","","$0.00","$0.00","$0.00","$0.06"
"4108675556","9","20","18","6","28","13","3","false","2021/04/26  6:37 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4108675427","34","18","40","11","23","8","0","true","2021/04/26  6:37 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4108675347","5","4","38","36","22","12","2","false","2021/04/26  6:37 pm","MP","B","X","B","$0.12","$0.00","$0.57","$0.15"
"4108675131","26","8","40","46","35","10","11","false","2021/04/26  6:36 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4108675103","37","47","0","0","0","0","0","false","2021/04/26  6:36 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4108674995","19","40","17","7","16","2","2","false","2021/04/26  6:36 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4108674736","37","9","29","12","19","0","0","false","2021/04/26  6:35 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4108674560","7","4","8","15","38","8","0","false","2021/04/26  6:35 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4108674467","52","12","32","20","21","12","0","false","2021/04/26  6:35 pm","BTN","R","","B","$0.30","$0.00","$0.00","$0.13"
"4108674438","49","7","0","0","0","0","0","true","2021/04/26  6:35 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4108674287","46","42","0","0","0","0","0","false","2021/04/26  6:34 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4108674147","49","33","32","39","10","12","12","true","2021/04/26  6:34 pm","BB","X","B","B","$0.00","$0.00","$0.10","$0.05"
"4108673880","39","18","15","2","43","4","8","false","2021/04/26  6:34 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4108673678","12","37","13","48","50","12","0","false","2021/04/26  6:33 pm","MP","B","","B","$0.16","$0.00","$0.00","$0.15"
"4108673628","26","4","22","27","39","4","3","false","2021/04/26  6:33 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4108673468","47","14","51","31","17","3","4","true","2021/04/26  6:33 pm","BB","X","R","C","$0.00","$0.74","$0.20","$0.05"
"4108673333","9","3","47","26","23","0","0","false","2021/04/26  6:32 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4108673190","38","1","0","0","0","0","0","false","2021/04/26  6:32 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4108672975","52","37","10","6","36","3","0","false","2021/04/26  6:31 pm","CO","B","","BF","$0.15","$0.00","$0.60","$0.15"
"4108672963","52","43","38","25","16","10","14","false","2021/04/26  6:31 pm","MP","R","","","$1.12","$0.00","$0.00","$0.75"
"4108672738","10","3","35","15","12","0","0","false","2021/04/26  6:31 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4108672672","15","40","5","36","16","8","0","false","2021/04/26  6:31 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4108672618","51","10","11","8","23","2","0","false","2021/04/26  6:31 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4108672584","36","23","14","51","24","7","4","false","2021/04/26  6:31 pm","MP","B","B","B","$0.15","$0.00","$0.74","$0.15"
"4108672448","39","47","0","0","0","0","0","false","2021/04/26  6:30 pm","BTN","","","","$0.00","$0.00","$0.00","$0.05"
"4108672174","35","5","8","20","50","7","2","false","2021/04/26  6:30 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4108671854","18","41","52","28","13","9","9","false","2021/04/26  6:29 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4108671616","24","35","29","8","34","11","13","false","2021/04/26  6:28 pm","SB","X","B","XR","$0.00","$0.71","$0.64","$0.13"
"4108671533","20","33","1","9","2","10","11","false","2021/04/26  6:28 pm","BTN","X","X","B","$0.00","$0.00","$0.20","$0.10"
"4108671513","26","36","18","49","37","9","8","false","2021/04/26  6:28 pm","SB","B","XF","B","$0.24","$0.00","$0.68","$0.45"
"4108671249","24","7","27","4","3","0","0","false","2021/04/26  6:28 pm","SB","B","","","$0.00","$0.00","$0.00","$0.15"
"4108670924","13","29","38","8","16","10","2","true","2021/04/26  6:27 pm","BB","X","XC","XC","$0.00","$0.15","$0.15","$0.15"
"4108670657","12","21","11","15","51","2","11","false","2021/04/26  6:26 pm","SB","XC","XF","X","$0.15","$0.00","$0.00","$0.05"
"4108669976","18","2","43","27","29","9","11","true","2021/04/26  6:25 pm","BB","XC","XR","XC","$0.10","$0.76","$0.20","$0.05"
"4108430168","12","36","0","0","0","0","0","false","2021/04/26  2:08 am","EP","","","","$0.00","$0.00","$0.00","$0.05"
"4108429967","37","4","0","0","0","0","0","false","2021/04/26  2:07 am","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4108429958","39","1","12","46","5","8","0","false","2021/04/26  2:07 am","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4108429483","30","28","7","16","48","6","2","false","2021/04/26  2:06 am","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4108429465","51","28","36","17","6","11","3","false","2021/04/26  2:06 am","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4108429395","36","8","0","0","0","0","0","false","2021/04/26  2:06 am","CO","","","","$0.00","$0.00","$0.00","$0.00"
